"i","N","p_hat"
2031,1,2.91735115018028e-07
2032,1,2.91735115018028e-07
2033,3,8.75205345054083e-07
2035,1,2.91735115018028e-07
2038,2,5.83470230036056e-07
2040,1,2.91735115018028e-07
2041,2,5.83470230036056e-07
2042,1,2.91735115018028e-07
2044,2,5.83470230036056e-07
2045,1,2.91735115018028e-07
2046,1,2.91735115018028e-07
2047,1,2.91735115018028e-07
2048,2,5.83470230036056e-07
2049,3,8.75205345054083e-07
2050,1,2.91735115018028e-07
2051,2,5.83470230036056e-07
2053,2,5.83470230036056e-07
2055,2,5.83470230036056e-07
2056,1,2.91735115018028e-07
2062,2,5.83470230036056e-07
2063,1,2.91735115018028e-07
2064,1,2.91735115018028e-07
2066,1,2.91735115018028e-07
2069,2,5.83470230036056e-07
2071,1,2.91735115018028e-07
2072,1,2.91735115018028e-07
2074,4,1.16694046007211e-06
2075,2,5.83470230036056e-07
2077,1,2.91735115018028e-07
2078,1,2.91735115018028e-07
2080,1,2.91735115018028e-07
2082,2,5.83470230036056e-07
2083,1,2.91735115018028e-07
2084,2,5.83470230036056e-07
2086,2,5.83470230036056e-07
2088,1,2.91735115018028e-07
2089,2,5.83470230036056e-07
2094,1,2.91735115018028e-07
2095,2,5.83470230036056e-07
2099,1,2.91735115018028e-07
2100,1,2.91735115018028e-07
2101,1,2.91735115018028e-07
2102,1,2.91735115018028e-07
2104,3,8.75205345054083e-07
2105,1,2.91735115018028e-07
2107,1,2.91735115018028e-07
2109,2,5.83470230036056e-07
2111,1,2.91735115018028e-07
2112,4,1.16694046007211e-06
2113,1,2.91735115018028e-07
2119,2,5.83470230036056e-07
2122,1,2.91735115018028e-07
2125,1,2.91735115018028e-07
2126,2,5.83470230036056e-07
2127,1,2.91735115018028e-07
2128,3,8.75205345054083e-07
2130,1,2.91735115018028e-07
2132,1,2.91735115018028e-07
2133,1,2.91735115018028e-07
2134,1,2.91735115018028e-07
2136,1,2.91735115018028e-07
2138,1,2.91735115018028e-07
2139,1,2.91735115018028e-07
2141,2,5.83470230036056e-07
2145,1,2.91735115018028e-07
2150,1,2.91735115018028e-07
2155,2,5.83470230036056e-07
2156,1,2.91735115018028e-07
2163,1,2.91735115018028e-07
2167,1,2.91735115018028e-07
2169,1,2.91735115018028e-07
2171,1,2.91735115018028e-07
2172,2,5.83470230036056e-07
2173,1,2.91735115018028e-07
2174,1,2.91735115018028e-07
2175,1,2.91735115018028e-07
2176,3,8.75205345054083e-07
2180,2,5.83470230036056e-07
2181,1,2.91735115018028e-07
2187,1,2.91735115018028e-07
2188,1,2.91735115018028e-07
2191,1,2.91735115018028e-07
2194,2,5.83470230036056e-07
2196,1,2.91735115018028e-07
2197,1,2.91735115018028e-07
2199,1,2.91735115018028e-07
2209,1,2.91735115018028e-07
2210,1,2.91735115018028e-07
2213,1,2.91735115018028e-07
2214,1,2.91735115018028e-07
2216,1,2.91735115018028e-07
2222,2,5.83470230036056e-07
2224,1,2.91735115018028e-07
2227,2,5.83470230036056e-07
2228,1,2.91735115018028e-07
2231,3,8.75205345054083e-07
2234,1,2.91735115018028e-07
2235,1,2.91735115018028e-07
2239,1,2.91735115018028e-07
2240,1,2.91735115018028e-07
2243,1,2.91735115018028e-07
2245,1,2.91735115018028e-07
2248,2,5.83470230036056e-07
2251,1,2.91735115018028e-07
2252,1,2.91735115018028e-07
2253,1,2.91735115018028e-07
2254,1,2.91735115018028e-07
2256,1,2.91735115018028e-07
2259,1,2.91735115018028e-07
2263,3,8.75205345054083e-07
2265,2,5.83470230036056e-07
2268,1,2.91735115018028e-07
2269,3,8.75205345054083e-07
2277,1,2.91735115018028e-07
2280,1,2.91735115018028e-07
2282,2,5.83470230036056e-07
2283,2,5.83470230036056e-07
2284,1,2.91735115018028e-07
2285,2,5.83470230036056e-07
2292,1,2.91735115018028e-07
2294,1,2.91735115018028e-07
2295,1,2.91735115018028e-07
2298,2,5.83470230036056e-07
2300,1,2.91735115018028e-07
2303,1,2.91735115018028e-07
2304,1,2.91735115018028e-07
2305,1,2.91735115018028e-07
2310,1,2.91735115018028e-07
2315,1,2.91735115018028e-07
2317,1,2.91735115018028e-07
2320,1,2.91735115018028e-07
2323,1,2.91735115018028e-07
2324,1,2.91735115018028e-07
2325,1,2.91735115018028e-07
2329,1,2.91735115018028e-07
2330,1,2.91735115018028e-07
2332,1,2.91735115018028e-07
2333,1,2.91735115018028e-07
2335,1,2.91735115018028e-07
2336,1,2.91735115018028e-07
2337,2,5.83470230036056e-07
2338,1,2.91735115018028e-07
2339,1,2.91735115018028e-07
2342,1,2.91735115018028e-07
2343,1,2.91735115018028e-07
2344,1,2.91735115018028e-07
2345,2,5.83470230036056e-07
2346,1,2.91735115018028e-07
2353,2,5.83470230036056e-07
2354,1,2.91735115018028e-07
2356,1,2.91735115018028e-07
2357,1,2.91735115018028e-07
2358,2,5.83470230036056e-07
2360,1,2.91735115018028e-07
2361,1,2.91735115018028e-07
2366,1,2.91735115018028e-07
2367,1,2.91735115018028e-07
2370,1,2.91735115018028e-07
2373,1,2.91735115018028e-07
2375,1,2.91735115018028e-07
2377,1,2.91735115018028e-07
2382,2,5.83470230036056e-07
2383,3,8.75205345054083e-07
2387,1,2.91735115018028e-07
2388,2,5.83470230036056e-07
2391,1,2.91735115018028e-07
2392,2,5.83470230036056e-07
2394,1,2.91735115018028e-07
2395,1,2.91735115018028e-07
2400,1,2.91735115018028e-07
2407,1,2.91735115018028e-07
2408,1,2.91735115018028e-07
2410,1,2.91735115018028e-07
2412,1,2.91735115018028e-07
2414,1,2.91735115018028e-07
2415,1,2.91735115018028e-07
2417,1,2.91735115018028e-07
2419,2,5.83470230036056e-07
2426,1,2.91735115018028e-07
2427,1,2.91735115018028e-07
2430,1,2.91735115018028e-07
2432,3,8.75205345054083e-07
2433,3,8.75205345054083e-07
2434,1,2.91735115018028e-07
2436,1,2.91735115018028e-07
2437,1,2.91735115018028e-07
2441,1,2.91735115018028e-07
2444,1,2.91735115018028e-07
2447,1,2.91735115018028e-07
2449,1,2.91735115018028e-07
2452,1,2.91735115018028e-07
2454,2,5.83470230036056e-07
2455,1,2.91735115018028e-07
2457,1,2.91735115018028e-07
2458,1,2.91735115018028e-07
2460,1,2.91735115018028e-07
2462,1,2.91735115018028e-07
2465,1,2.91735115018028e-07
2469,2,5.83470230036056e-07
2471,1,2.91735115018028e-07
2473,1,2.91735115018028e-07
2475,2,5.83470230036056e-07
2480,1,2.91735115018028e-07
2487,1,2.91735115018028e-07
2489,1,2.91735115018028e-07
2490,2,5.83470230036056e-07
2492,1,2.91735115018028e-07
2493,1,2.91735115018028e-07
2494,1,2.91735115018028e-07
2497,1,2.91735115018028e-07
2504,1,2.91735115018028e-07
2507,1,2.91735115018028e-07
2508,1,2.91735115018028e-07
2510,1,2.91735115018028e-07
2514,2,5.83470230036056e-07
2515,1,2.91735115018028e-07
2516,1,2.91735115018028e-07
2519,2,5.83470230036056e-07
2520,1,2.91735115018028e-07
2524,1,2.91735115018028e-07
2525,1,2.91735115018028e-07
2530,1,2.91735115018028e-07
2538,1,2.91735115018028e-07
2541,1,2.91735115018028e-07
2542,2,5.83470230036056e-07
2543,1,2.91735115018028e-07
2549,1,2.91735115018028e-07
2550,1,2.91735115018028e-07
2551,1,2.91735115018028e-07
2553,2,5.83470230036056e-07
2554,1,2.91735115018028e-07
2557,1,2.91735115018028e-07
2558,1,2.91735115018028e-07
2560,1,2.91735115018028e-07
2567,1,2.91735115018028e-07
2568,1,2.91735115018028e-07
2570,1,2.91735115018028e-07
2576,1,2.91735115018028e-07
2578,1,2.91735115018028e-07
2583,1,2.91735115018028e-07
2589,1,2.91735115018028e-07
2593,1,2.91735115018028e-07
2595,1,2.91735115018028e-07
2597,1,2.91735115018028e-07
2600,1,2.91735115018028e-07
2603,1,2.91735115018028e-07
2605,2,5.83470230036056e-07
2607,1,2.91735115018028e-07
2609,1,2.91735115018028e-07
2610,1,2.91735115018028e-07
2612,1,2.91735115018028e-07
2613,1,2.91735115018028e-07
2616,1,2.91735115018028e-07
2623,2,5.83470230036056e-07
2627,1,2.91735115018028e-07
2628,1,2.91735115018028e-07
2631,2,5.83470230036056e-07
2632,1,2.91735115018028e-07
2634,3,8.75205345054083e-07
2639,2,5.83470230036056e-07
2641,1,2.91735115018028e-07
2645,1,2.91735115018028e-07
2646,1,2.91735115018028e-07
2647,1,2.91735115018028e-07
2649,1,2.91735115018028e-07
2650,1,2.91735115018028e-07
2651,1,2.91735115018028e-07
2655,1,2.91735115018028e-07
2656,1,2.91735115018028e-07
2660,1,2.91735115018028e-07
2661,2,5.83470230036056e-07
2666,1,2.91735115018028e-07
2667,1,2.91735115018028e-07
2681,1,2.91735115018028e-07
2684,2,5.83470230036056e-07
2691,1,2.91735115018028e-07
2692,1,2.91735115018028e-07
2693,1,2.91735115018028e-07
2695,1,2.91735115018028e-07
2697,1,2.91735115018028e-07
2711,2,5.83470230036056e-07
2712,1,2.91735115018028e-07
2713,1,2.91735115018028e-07
2714,1,2.91735115018028e-07
2716,1,2.91735115018028e-07
2719,1,2.91735115018028e-07
2721,2,5.83470230036056e-07
2722,1,2.91735115018028e-07
2725,1,2.91735115018028e-07
2730,1,2.91735115018028e-07
2736,2,5.83470230036056e-07
2737,1,2.91735115018028e-07
2744,1,2.91735115018028e-07
2746,1,2.91735115018028e-07
2748,1,2.91735115018028e-07
2758,1,2.91735115018028e-07
2759,1,2.91735115018028e-07
2760,2,5.83470230036056e-07
2763,1,2.91735115018028e-07
2769,1,2.91735115018028e-07
2771,1,2.91735115018028e-07
2772,1,2.91735115018028e-07
2774,1,2.91735115018028e-07
2775,2,5.83470230036056e-07
2776,1,2.91735115018028e-07
2777,1,2.91735115018028e-07
2778,1,2.91735115018028e-07
2787,2,5.83470230036056e-07
2790,1,2.91735115018028e-07
2792,1,2.91735115018028e-07
2795,1,2.91735115018028e-07
2800,1,2.91735115018028e-07
2802,1,2.91735115018028e-07
2804,1,2.91735115018028e-07
2805,2,5.83470230036056e-07
2806,1,2.91735115018028e-07
2807,3,8.75205345054083e-07
2809,1,2.91735115018028e-07
2815,1,2.91735115018028e-07
2816,1,2.91735115018028e-07
2820,1,2.91735115018028e-07
2823,1,2.91735115018028e-07
2824,1,2.91735115018028e-07
2826,1,2.91735115018028e-07
2830,1,2.91735115018028e-07
2833,1,2.91735115018028e-07
2835,2,5.83470230036056e-07
2839,2,5.83470230036056e-07
2840,1,2.91735115018028e-07
2842,1,2.91735115018028e-07
2844,1,2.91735115018028e-07
2848,1,2.91735115018028e-07
2857,1,2.91735115018028e-07
2862,1,2.91735115018028e-07
2864,2,5.83470230036056e-07
2870,1,2.91735115018028e-07
2881,1,2.91735115018028e-07
2883,1,2.91735115018028e-07
2887,1,2.91735115018028e-07
2888,1,2.91735115018028e-07
2889,1,2.91735115018028e-07
2890,1,2.91735115018028e-07
2892,2,5.83470230036056e-07
2894,1,2.91735115018028e-07
2895,1,2.91735115018028e-07
2901,2,5.83470230036056e-07
2903,1,2.91735115018028e-07
2904,1,2.91735115018028e-07
2906,1,2.91735115018028e-07
2908,1,2.91735115018028e-07
2911,1,2.91735115018028e-07
2912,1,2.91735115018028e-07
2924,2,5.83470230036056e-07
2925,1,2.91735115018028e-07
2929,1,2.91735115018028e-07
2930,1,2.91735115018028e-07
2933,1,2.91735115018028e-07
2936,1,2.91735115018028e-07
2938,1,2.91735115018028e-07
2945,1,2.91735115018028e-07
2949,1,2.91735115018028e-07
2951,1,2.91735115018028e-07
2952,1,2.91735115018028e-07
2953,1,2.91735115018028e-07
2961,1,2.91735115018028e-07
2967,1,2.91735115018028e-07
2970,1,2.91735115018028e-07
2973,1,2.91735115018028e-07
2975,1,2.91735115018028e-07
2977,2,5.83470230036056e-07
2984,1,2.91735115018028e-07
2987,1,2.91735115018028e-07
2988,1,2.91735115018028e-07
2993,1,2.91735115018028e-07
2999,1,2.91735115018028e-07
3000,1,2.91735115018028e-07
3002,1,2.91735115018028e-07
3003,1,2.91735115018028e-07
3007,1,2.91735115018028e-07
3013,1,2.91735115018028e-07
3014,2,5.83470230036056e-07
3019,2,5.83470230036056e-07
3026,1,2.91735115018028e-07
3027,2,5.83470230036056e-07
3031,1,2.91735115018028e-07
3034,1,2.91735115018028e-07
3037,1,2.91735115018028e-07
3044,1,2.91735115018028e-07
3053,1,2.91735115018028e-07
3055,1,2.91735115018028e-07
3057,1,2.91735115018028e-07
3058,1,2.91735115018028e-07
3071,1,2.91735115018028e-07
3073,1,2.91735115018028e-07
3075,1,2.91735115018028e-07
3084,1,2.91735115018028e-07
3090,1,2.91735115018028e-07
3095,1,2.91735115018028e-07
3109,2,5.83470230036056e-07
3110,1,2.91735115018028e-07
3112,1,2.91735115018028e-07
3117,1,2.91735115018028e-07
3127,1,2.91735115018028e-07
3129,1,2.91735115018028e-07
3131,1,2.91735115018028e-07
3135,2,5.83470230036056e-07
3141,1,2.91735115018028e-07
3142,1,2.91735115018028e-07
3146,2,5.83470230036056e-07
3148,1,2.91735115018028e-07
3152,1,2.91735115018028e-07
3157,2,5.83470230036056e-07
3163,1,2.91735115018028e-07
3170,1,2.91735115018028e-07
3171,1,2.91735115018028e-07
3175,1,2.91735115018028e-07
3178,1,2.91735115018028e-07
3179,1,2.91735115018028e-07
3180,1,2.91735115018028e-07
3181,1,2.91735115018028e-07
3188,1,2.91735115018028e-07
3200,1,2.91735115018028e-07
3205,1,2.91735115018028e-07
3208,1,2.91735115018028e-07
3214,1,2.91735115018028e-07
3216,1,2.91735115018028e-07
3225,1,2.91735115018028e-07
3233,1,2.91735115018028e-07
3234,1,2.91735115018028e-07
3237,1,2.91735115018028e-07
3243,1,2.91735115018028e-07
3250,1,2.91735115018028e-07
3252,1,2.91735115018028e-07
3279,1,2.91735115018028e-07
3285,1,2.91735115018028e-07
3289,1,2.91735115018028e-07
3290,2,5.83470230036056e-07
3292,1,2.91735115018028e-07
3295,1,2.91735115018028e-07
3297,1,2.91735115018028e-07
3315,1,2.91735115018028e-07
3316,1,2.91735115018028e-07
3332,1,2.91735115018028e-07
3354,1,2.91735115018028e-07
3359,2,5.83470230036056e-07
3373,1,2.91735115018028e-07
3377,1,2.91735115018028e-07
3378,1,2.91735115018028e-07
3391,1,2.91735115018028e-07
3394,1,2.91735115018028e-07
3401,1,2.91735115018028e-07
3423,1,2.91735115018028e-07
3429,1,2.91735115018028e-07
3432,1,2.91735115018028e-07
3436,1,2.91735115018028e-07
3439,1,2.91735115018028e-07
3444,1,2.91735115018028e-07
3449,1,2.91735115018028e-07
3459,1,2.91735115018028e-07
3469,1,2.91735115018028e-07
3474,1,2.91735115018028e-07
3480,1,2.91735115018028e-07
3486,1,2.91735115018028e-07
3489,1,2.91735115018028e-07
3499,1,2.91735115018028e-07
3501,1,2.91735115018028e-07
3507,1,2.91735115018028e-07
3508,1,2.91735115018028e-07
3524,1,2.91735115018028e-07
3526,2,5.83470230036056e-07
3530,2,5.83470230036056e-07
3537,1,2.91735115018028e-07
3551,1,2.91735115018028e-07
3555,1,2.91735115018028e-07
3567,1,2.91735115018028e-07
3571,1,2.91735115018028e-07
3586,1,2.91735115018028e-07
3588,1,2.91735115018028e-07
3593,2,5.83470230036056e-07
3595,1,2.91735115018028e-07
3612,1,2.91735115018028e-07
3617,1,2.91735115018028e-07
3624,1,2.91735115018028e-07
3627,1,2.91735115018028e-07
3629,1,2.91735115018028e-07
3638,1,2.91735115018028e-07
3642,1,2.91735115018028e-07
3661,1,2.91735115018028e-07
3666,1,2.91735115018028e-07
3677,1,2.91735115018028e-07
3681,1,2.91735115018028e-07
3683,1,2.91735115018028e-07
3685,1,2.91735115018028e-07
3686,1,2.91735115018028e-07
3707,1,2.91735115018028e-07
3717,1,2.91735115018028e-07
3721,1,2.91735115018028e-07
3722,1,2.91735115018028e-07
3725,1,2.91735115018028e-07
3726,1,2.91735115018028e-07
3728,1,2.91735115018028e-07
3732,1,2.91735115018028e-07
3761,1,2.91735115018028e-07
3762,1,2.91735115018028e-07
3775,1,2.91735115018028e-07
3782,2,5.83470230036056e-07
3786,1,2.91735115018028e-07
3797,1,2.91735115018028e-07
3804,1,2.91735115018028e-07
3823,1,2.91735115018028e-07
3826,1,2.91735115018028e-07
3827,1,2.91735115018028e-07
3832,1,2.91735115018028e-07
3837,1,2.91735115018028e-07
3839,1,2.91735115018028e-07
3840,1,2.91735115018028e-07
3845,1,2.91735115018028e-07
3862,1,2.91735115018028e-07
3863,1,2.91735115018028e-07
3878,1,2.91735115018028e-07
3880,2,5.83470230036056e-07
3886,1,2.91735115018028e-07
3901,1,2.91735115018028e-07
3902,1,2.91735115018028e-07
3906,1,2.91735115018028e-07
3908,1,2.91735115018028e-07
3913,1,2.91735115018028e-07
3924,1,2.91735115018028e-07
3926,1,2.91735115018028e-07
3930,1,2.91735115018028e-07
3949,1,2.91735115018028e-07
3951,2,5.83470230036056e-07
3952,1,2.91735115018028e-07
3958,1,2.91735115018028e-07
3962,1,2.91735115018028e-07
3967,1,2.91735115018028e-07
3978,1,2.91735115018028e-07
3989,1,2.91735115018028e-07
3990,1,2.91735115018028e-07
3995,1,2.91735115018028e-07
4003,1,2.91735115018028e-07
4015,2,5.83470230036056e-07
4026,1,2.91735115018028e-07
4027,1,2.91735115018028e-07
4029,1,2.91735115018028e-07
4047,2,5.83470230036056e-07
4048,1,2.91735115018028e-07
4051,1,2.91735115018028e-07
4053,1,2.91735115018028e-07
4076,1,2.91735115018028e-07
4082,2,5.83470230036056e-07
4088,1,2.91735115018028e-07
4092,1,2.91735115018028e-07
4108,1,2.91735115018028e-07
4112,1,2.91735115018028e-07
4115,1,2.91735115018028e-07
4135,1,2.91735115018028e-07
4139,1,2.91735115018028e-07
4149,1,2.91735115018028e-07
4150,1,2.91735115018028e-07
4154,1,2.91735115018028e-07
4165,1,2.91735115018028e-07
4178,1,2.91735115018028e-07
4179,1,2.91735115018028e-07
4181,1,2.91735115018028e-07
4183,1,2.91735115018028e-07
4189,1,2.91735115018028e-07
4197,1,2.91735115018028e-07
4199,1,2.91735115018028e-07
4202,1,2.91735115018028e-07
4222,1,2.91735115018028e-07
4233,1,2.91735115018028e-07
4246,1,2.91735115018028e-07
4247,1,2.91735115018028e-07
4266,1,2.91735115018028e-07
4270,1,2.91735115018028e-07
4277,1,2.91735115018028e-07
4295,1,2.91735115018028e-07
4313,1,2.91735115018028e-07
4355,1,2.91735115018028e-07
4357,1,2.91735115018028e-07
4369,1,2.91735115018028e-07
4381,1,2.91735115018028e-07
4386,1,2.91735115018028e-07
4397,1,2.91735115018028e-07
4405,1,2.91735115018028e-07
4406,1,2.91735115018028e-07
4415,1,2.91735115018028e-07
4420,1,2.91735115018028e-07
4425,1,2.91735115018028e-07
4433,1,2.91735115018028e-07
4457,1,2.91735115018028e-07
4461,1,2.91735115018028e-07
4473,1,2.91735115018028e-07
4477,1,2.91735115018028e-07
4507,1,2.91735115018028e-07
4515,1,2.91735115018028e-07
4522,1,2.91735115018028e-07
4528,1,2.91735115018028e-07
4534,1,2.91735115018028e-07
4535,1,2.91735115018028e-07
4560,1,2.91735115018028e-07
4564,1,2.91735115018028e-07
4583,1,2.91735115018028e-07
4591,1,2.91735115018028e-07
4594,1,2.91735115018028e-07
4599,1,2.91735115018028e-07
4602,1,2.91735115018028e-07
4611,2,5.83470230036056e-07
4612,1,2.91735115018028e-07
4614,1,2.91735115018028e-07
4618,1,2.91735115018028e-07
4619,1,2.91735115018028e-07
4629,1,2.91735115018028e-07
4631,1,2.91735115018028e-07
4635,1,2.91735115018028e-07
4641,1,2.91735115018028e-07
4643,1,2.91735115018028e-07
4646,1,2.91735115018028e-07
4650,1,2.91735115018028e-07
4653,1,2.91735115018028e-07
4660,1,2.91735115018028e-07
4666,1,2.91735115018028e-07
4670,2,5.83470230036056e-07
4682,2,5.83470230036056e-07
4693,1,2.91735115018028e-07
4700,1,2.91735115018028e-07
4715,1,2.91735115018028e-07
4753,1,2.91735115018028e-07
4764,1,2.91735115018028e-07
4766,1,2.91735115018028e-07
4778,1,2.91735115018028e-07
4789,1,2.91735115018028e-07
4804,1,2.91735115018028e-07
4812,1,2.91735115018028e-07
4815,1,2.91735115018028e-07
4828,1,2.91735115018028e-07
4834,1,2.91735115018028e-07
4837,1,2.91735115018028e-07
4880,1,2.91735115018028e-07
4883,1,2.91735115018028e-07
4902,1,2.91735115018028e-07
4911,1,2.91735115018028e-07
4925,1,2.91735115018028e-07
4945,1,2.91735115018028e-07
4953,1,2.91735115018028e-07
4959,1,2.91735115018028e-07
4967,1,2.91735115018028e-07
4994,1,2.91735115018028e-07
4995,1,2.91735115018028e-07
5012,1,2.91735115018028e-07
5024,1,2.91735115018028e-07
5028,1,2.91735115018028e-07
5052,1,2.91735115018028e-07
5060,1,2.91735115018028e-07
5073,1,2.91735115018028e-07
5082,1,2.91735115018028e-07
5084,1,2.91735115018028e-07
5105,1,2.91735115018028e-07
5158,1,2.91735115018028e-07
5162,1,2.91735115018028e-07
5170,1,2.91735115018028e-07
5183,1,2.91735115018028e-07
5185,1,2.91735115018028e-07
5187,1,2.91735115018028e-07
5197,1,2.91735115018028e-07
5222,2,5.83470230036056e-07
5238,1,2.91735115018028e-07
5240,1,2.91735115018028e-07
5243,1,2.91735115018028e-07
5249,1,2.91735115018028e-07
5252,1,2.91735115018028e-07
5253,1,2.91735115018028e-07
5266,1,2.91735115018028e-07
5267,1,2.91735115018028e-07
5280,1,2.91735115018028e-07
5288,1,2.91735115018028e-07
5300,1,2.91735115018028e-07
5306,1,2.91735115018028e-07
5313,1,2.91735115018028e-07
5316,1,2.91735115018028e-07
5326,1,2.91735115018028e-07
5350,1,2.91735115018028e-07
5363,1,2.91735115018028e-07
5373,1,2.91735115018028e-07
5383,2,5.83470230036056e-07
5414,1,2.91735115018028e-07
5417,1,2.91735115018028e-07
5450,1,2.91735115018028e-07
5454,1,2.91735115018028e-07
5458,1,2.91735115018028e-07
5464,1,2.91735115018028e-07
5471,1,2.91735115018028e-07
5522,1,2.91735115018028e-07
5528,1,2.91735115018028e-07
5536,1,2.91735115018028e-07
5561,1,2.91735115018028e-07
5571,1,2.91735115018028e-07
5593,1,2.91735115018028e-07
5600,1,2.91735115018028e-07
5617,1,2.91735115018028e-07
5632,1,2.91735115018028e-07
5648,2,5.83470230036056e-07
5650,1,2.91735115018028e-07
5651,1,2.91735115018028e-07
5656,1,2.91735115018028e-07
5679,1,2.91735115018028e-07
5685,1,2.91735115018028e-07
5690,1,2.91735115018028e-07
5694,1,2.91735115018028e-07
5697,1,2.91735115018028e-07
5701,1,2.91735115018028e-07
5703,1,2.91735115018028e-07
5735,1,2.91735115018028e-07
5736,1,2.91735115018028e-07
5783,1,2.91735115018028e-07
5859,1,2.91735115018028e-07
5869,1,2.91735115018028e-07
5894,1,2.91735115018028e-07
5924,1,2.91735115018028e-07
5944,1,2.91735115018028e-07
5988,1,2.91735115018028e-07
6009,1,2.91735115018028e-07
6028,1,2.91735115018028e-07
6031,1,2.91735115018028e-07
6056,1,2.91735115018028e-07
6063,1,2.91735115018028e-07
6088,1,2.91735115018028e-07
6145,1,2.91735115018028e-07
6146,1,2.91735115018028e-07
6242,1,2.91735115018028e-07
6262,1,2.91735115018028e-07
6274,1,2.91735115018028e-07
6275,1,2.91735115018028e-07
6280,1,2.91735115018028e-07
6313,1,2.91735115018028e-07
6332,1,2.91735115018028e-07
6336,1,2.91735115018028e-07
6367,1,2.91735115018028e-07
6378,1,2.91735115018028e-07
6381,1,2.91735115018028e-07
6391,1,2.91735115018028e-07
6425,1,2.91735115018028e-07
6426,1,2.91735115018028e-07
6457,1,2.91735115018028e-07
6465,1,2.91735115018028e-07
6499,1,2.91735115018028e-07
6506,1,2.91735115018028e-07
6519,1,2.91735115018028e-07
6522,1,2.91735115018028e-07
6546,1,2.91735115018028e-07
6575,1,2.91735115018028e-07
6592,1,2.91735115018028e-07
6608,1,2.91735115018028e-07
6627,1,2.91735115018028e-07
6630,1,2.91735115018028e-07
6648,1,2.91735115018028e-07
6712,1,2.91735115018028e-07
6740,1,2.91735115018028e-07
6767,1,2.91735115018028e-07
6775,1,2.91735115018028e-07
6777,1,2.91735115018028e-07
6792,1,2.91735115018028e-07
6838,1,2.91735115018028e-07
6860,1,2.91735115018028e-07
6878,1,2.91735115018028e-07
6919,1,2.91735115018028e-07
6928,1,2.91735115018028e-07
6959,1,2.91735115018028e-07
7054,1,2.91735115018028e-07
7074,1,2.91735115018028e-07
7191,1,2.91735115018028e-07
7208,1,2.91735115018028e-07
7224,1,2.91735115018028e-07
7323,1,2.91735115018028e-07
7342,1,2.91735115018028e-07
7370,1,2.91735115018028e-07
7392,1,2.91735115018028e-07
7450,1,2.91735115018028e-07
7521,1,2.91735115018028e-07
7538,1,2.91735115018028e-07
7609,1,2.91735115018028e-07
7610,1,2.91735115018028e-07
7709,1,2.91735115018028e-07
7765,1,2.91735115018028e-07
7770,1,2.91735115018028e-07
7818,1,2.91735115018028e-07
7852,1,2.91735115018028e-07
7881,1,2.91735115018028e-07
7886,1,2.91735115018028e-07
7911,1,2.91735115018028e-07
7956,1,2.91735115018028e-07
7972,1,2.91735115018028e-07
7990,1,2.91735115018028e-07
8006,1,2.91735115018028e-07
8010,1,2.91735115018028e-07
8052,1,2.91735115018028e-07
8096,1,2.91735115018028e-07
8190,1,2.91735115018028e-07
8242,1,2.91735115018028e-07
8300,1,2.91735115018028e-07
8303,1,2.91735115018028e-07
8316,1,2.91735115018028e-07
8440,1,2.91735115018028e-07
8447,1,2.91735115018028e-07
8451,1,2.91735115018028e-07
8489,1,2.91735115018028e-07
8773,1,2.91735115018028e-07
8851,1,2.91735115018028e-07
8910,1,2.91735115018028e-07
8916,1,2.91735115018028e-07
8951,1,2.91735115018028e-07
8959,1,2.91735115018028e-07
9091,1,2.91735115018028e-07
9102,1,2.91735115018028e-07
9175,1,2.91735115018028e-07
9246,1,2.91735115018028e-07
9266,1,2.91735115018028e-07
9340,1,2.91735115018028e-07
9500,1,2.91735115018028e-07
9510,1,2.91735115018028e-07
9718,1,2.91735115018028e-07
9796,1,2.91735115018028e-07
10150,1,2.91735115018028e-07
10289,1,2.91735115018028e-07
10333,1,2.91735115018028e-07
10738,1,2.91735115018028e-07
10758,1,2.91735115018028e-07
10841,1,2.91735115018028e-07
11007,1,2.91735115018028e-07
11103,1,2.91735115018028e-07
11337,1,2.91735115018028e-07
11893,1,2.91735115018028e-07
11931,1,2.91735115018028e-07
12083,1,2.91735115018028e-07
12327,1,2.91735115018028e-07
12468,1,2.91735115018028e-07
12759,1,2.91735115018028e-07
12884,1,2.91735115018028e-07
12952,1,2.91735115018028e-07
13853,1,2.91735115018028e-07
14381,1,2.91735115018028e-07
15253,1,2.91735115018028e-07
15640,1,2.91735115018028e-07
15796,1,2.91735115018028e-07
16071,1,2.91735115018028e-07
16187,1,2.91735115018028e-07
16558,1,2.91735115018028e-07
17148,1,2.91735115018028e-07
17738,1,2.91735115018028e-07
17848,1,2.91735115018028e-07
18750,1,2.91735115018028e-07
20126,1,2.91735115018028e-07
20280,1,2.91735115018028e-07
21978,1,2.91735115018028e-07
22555,1,2.91735115018028e-07
24651,1,2.91735115018028e-07
25172,1,2.91735115018028e-07
26276,1,2.91735115018028e-07
26750,1,2.91735115018028e-07
29859,1,2.91735115018028e-07
30336,1,2.91735115018028e-07
31073,1,2.91735115018028e-07
34969,1,2.91735115018028e-07
36438,1,2.91735115018028e-07
37068,1,2.91735115018028e-07
37786,1,2.91735115018028e-07
38411,1,2.91735115018028e-07
39553,1,2.91735115018028e-07
47788,1,2.91735115018028e-07
52489,1,2.91735115018028e-07
52949,1,2.91735115018028e-07
55648,1,2.91735115018028e-07
56395,1,2.91735115018028e-07
